teff,logg,feh,ao,dao0,dao1,dao2
7400,2.0,-0.2,9.0,0.81,0.76,0.69
7400,2.0,-0.2,9.5,0.97,0.93,0.87
7400,2.0,-0.2,10.0,0.98,0.99,1.00
7400,3.0,-0.2,7.0,0.09,0.08,0.05
7400,3.0,-0.2,7.5,0.19,0.17,0.12
7400,3.0,-0.2,8.0,0.33,0.29,0.23
7400,3.0,-0.2,8.5,0.50,0.45,0.37
7400,3.0,-0.2,9.0,0.66,0.61,0.55
7400,3.0,-0.2,9.5,0.75,0.73,0.69
7400,3.0,-0.2,10.0,0.74,0.75,0.80
7400,4.0,-0.2,7.0,0.04,0.04,0.02
7400,4.0,-0.2,7.5,0.11,0.09,0.08
7400,4.0,-0.2,8.0,0.22,0.19,0.14
7400,4.0,-0.2,8.5,0.34,0.30,0.24
7400,4.0,-0.2,9.0,0.46,0.43,0.38
7400,4.0,-0.2,9.5,0.51,0.50,0.50
7400,4.0,-0.2,10.0,0.49,0.50,0.55
7400,5.0,-0.2,7.0,0.01,0.01,0.00
7400,5.0,-0.2,7.5,0.05,0.04,0.04
7400,5.0,-0.2,8.0,0.10,0.09,0.06
7400,5.0,-0.2,8.5,0.19,0.17,0.12
7400,5.0,-0.2,9.0,0.26,0.23,0.20
7400,5.0,-0.2,9.5,0.30,0.30,0.29
7400,5.0,-0.2,10.0,0.33,0.34,0.36
7400,2.0,0.0,7.0,0.11,0.09,0.08
7400,2.0,0.0,7.5,0.24,0.22,0.17
7400,2.0,0.0,8.0,0.40,0.35,0.29
7400,2.0,0.0,8.5,0.57,0.51,0.44
7400,2.0,0.0,9.0,0.75,0.71,0.62
7400,2.0,0.0,9.5,0.88,0.85,0.80
7400,2.0,0.0,10.0,0.91,0.93,0.94
7400,3.0,0.0,7.0,0.08,0.05,0.04
7400,3.0,0.0,7.5,0.17,0.14,0.10
7400,3.0,0.0,8.0,0.30,0.26,0.19
7400,3.0,0.0,8.5,0.44,0.40,0.33
7400,3.0,0.0,9.0,0.60,0.56,0.49
7400,3.0,0.0,9.5,0.68,0.66,0.62
7400,3.0,0.0,10.0,0.68,0.69,0.73
7400,4.0,0.0,7.0,0.04,0.02,0.01
7400,4.0,0.0,7.5,0.09,0.08,0.05
7400,4.0,0.0,8.0,0.19,0.16,0.11
7400,4.0,0.0,8.5,0.30,0.26,0.22
7400,4.0,0.0,9.0,0.41,0.38,0.33
7400,4.0,0.0,9.5,0.47,0.46,0.44
7400,4.0,0.0,10.0,0.46,0.47,0.50
7400,5.0,0.0,7.0,0.01,0.00,0.00
7400,5.0,0.0,7.5,0.04,0.04,0.02
7400,5.0,0.0,8.0,0.09,0.08,0.05
7400,5.0,0.0,8.5,0.16,0.14,0.10
7400,5.0,0.0,9.0,0.22,0.20,0.17
7400,5.0,0.0,9.5,0.27,0.26,0.24
7400,5.0,0.0,10.0,0.31,0.31,0.33
7400,2.0,0.2,7.0,0.10,0.09,0.06
7400,2.0,0.2,7.5,0.22,0.19,0.14
7400,2.0,0.2,8.0,0.36,0.31,0.26
7400,2.0,0.2,8.5,0.51,0.47,0.40
7400,2.0,0.2,9.0,0.69,0.65,0.56
7400,2.0,0.2,9.5,0.81,0.78,0.73
7400,2.0,0.2,10.0,0.85,0.86,0.87
7400,3.0,0.2,7.0,0.06,0.05,0.04
7400,3.0,0.2,7.5,0.14,0.11,0.09
7400,3.0,0.2,8.0,0.26,0.22,0.17
7400,3.0,0.2,8.5,0.39,0.35,0.29
7400,3.0,0.2,9.0,0.54,0.50,0.43
7400,3.0,0.2,9.5,0.62,0.60,0.56
7400,3.0,0.2,10.0,0.62,0.63,0.66
7400,4.0,0.2,7.0,0.02,0.02,0.01
7400,4.0,0.2,7.5,0.08,0.06,0.04
7400,4.0,0.2,8.0,0.16,0.12,0.09
7400,4.0,0.2,8.5,0.26,0.22,0.17
7400,4.0,0.2,9.0,0.35,0.32,0.28
7400,4.0,0.2,9.5,0.42,0.40,0.38
7400,4.0,0.2,10.0,0.42,0.43,0.45
7400,5.0,0.2,7.0,0.00,0.00,0.00
7400,5.0,0.2,7.5,0.02,0.02,0.01
7400,5.0,0.2,8.0,0.06,0.05,0.04
7400,5.0,0.2,8.5,0.12,0.10,0.08
7400,5.0,0.2,9.0,0.19,0.17,0.14
7400,5.0,0.2,9.5,0.22,0.22,0.20
7400,5.0,0.2,10.0,0.28,0.28,0.29
7400,2.0,0.4,7.0,0.09,0.08,0.05
7400,2.0,0.4,7.5,0.19,0.17,0.12
7400,2.0,0.4,8.0,0.32,0.28,0.22
7400,2.0,0.4,8.5,0.47,0.42,0.36
7400,2.0,0.4,9.0,0.62,0.59,0.51
7400,2.0,0.4,9.5,0.74,0.71,0.67
7400,2.0,0.4,10.0,0.78,0.79,0.80
7400,3.0,0.4,7.0,0.05,0.04,0.04
7400,3.0,0.4,7.5,0.12,0.10,0.08
7400,3.0,0.4,8.0,0.22,0.19,0.14
7400,3.0,0.4,8.5,0.35,0.31,0.26
7400,3.0,0.4,9.0,0.48,0.44,0.38
7400,3.0,0.4,9.5,0.56,0.55,0.50
7400,3.0,0.4,10.0,0.56,0.57,0.60
7400,4.0,0.4,7.0,0.02,0.01,0.00
7400,4.0,0.4,7.5,0.06,0.04,0.04
7400,4.0,0.4,8.0,0.12,0.10,0.08
7400,4.0,0.4,8.5,0.22,0.19,0.14
7400,4.0,0.4,9.0,0.30,0.28,0.23
7400,4.0,0.4,9.5,0.36,0.35,0.33
7400,4.0,0.4,10.0,0.39,0.39,0.41
7400,5.0,0.4,7.0,0.00,0.00,0.00
7400,5.0,0.4,7.5,0.01,0.01,0.00
7400,5.0,0.4,8.0,0.04,0.04,0.02
7400,5.0,0.4,8.5,0.09,0.08,0.05
7400,5.0,0.4,9.0,0.14,0.14,0.11
7400,5.0,0.4,9.5,0.19,0.17,0.17
7400,5.0,0.4,10.0,0.23,0.23,0.24
